relative_path,source_revision,content_sha256,classification,subsystem,source_review_status,reviewed_symbols_or_ranges,test_evidence,runtime_validation_status,issue_references,remaining_review
"docs/development/reviews/GUI-DISPOSABLE-INVENTORY-REVIEW-2026-09-20.md","WORKTREE evidence on 8eb178bcb6f8f7367d2cb9aa75d2f4059d92a85c","ed9bf4a8dcaa3c17009c2228a28656e95a4a824464a5f63c0081280a45136904","historical review evidence","GUI disposable inventory","OWNER_ACCEPTED_SCOPED_MILESTONE","Complete cumulative inventory changes only; no whole-file or repository-wide audit inferred","reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOCUSED-RECHECK-2026-09-20.md","Historical closing: native 14/219; Node stop-command5 preview7 catalog4 catalog-correction8 inventory-correction4 scope-keys2; 17 browser sessions. No runtime rerun in publication.","Base ACCEPTED; F1/F2 PREVIOUSLY_CLOSED; S1 IMPLEMENTED_AND_VERIFIED; S1-R1 CLOSED","Acceptance 2026-09-21T01:21:07.268Z; raw working SHA256 (Git normalizes text). README includes separately identified documentary closeout; reports unchanged. Compatibility and residuals in current handoff; publication receipt determines final tip."
"docs/development/reviews/GUI-DISPOSABLE-INVENTORY-REVIEW-FOLLOWUP-2026-09-20.md","WORKTREE evidence on 8eb178bcb6f8f7367d2cb9aa75d2f4059d92a85c","03bb49db99170d99c193ddc5b2a9adbb689b22fedad1c4dd80cca3ec39ef9ba9","historical review evidence","GUI disposable inventory","OWNER_ACCEPTED_SCOPED_MILESTONE","Complete cumulative inventory changes only; no whole-file or repository-wide audit inferred","reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOCUSED-RECHECK-2026-09-20.md","Historical closing: native 14/219; Node stop-command5 preview7 catalog4 catalog-correction8 inventory-correction4 scope-keys2; 17 browser sessions. No runtime rerun in publication.","Base ACCEPTED; F1/F2 PREVIOUSLY_CLOSED; S1 IMPLEMENTED_AND_VERIFIED; S1-R1 CLOSED","Acceptance 2026-09-21T01:21:07.268Z; raw working SHA256 (Git normalizes text). README includes separately identified documentary closeout; reports unchanged. Compatibility and residuals in current handoff; publication receipt determines final tip."
"docs/development/reviews/GUI-DISPOSABLE-INVENTORY-FOCUSED-RECHECK-2026-09-20.md","WORKTREE evidence on 8eb178bcb6f8f7367d2cb9aa75d2f4059d92a85c","f7128af80b4c329733dc942bba86f897f0f78b52c34c03176a81a81f1dceb24a","historical review evidence","GUI disposable inventory","OWNER_ACCEPTED_SCOPED_MILESTONE","Complete cumulative inventory changes only; no whole-file or repository-wide audit inferred","reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOCUSED-RECHECK-2026-09-20.md","Historical closing: native 14/219; Node stop-command5 preview7 catalog4 catalog-correction8 inventory-correction4 scope-keys2; 17 browser sessions. No runtime rerun in publication.","Base ACCEPTED; F1/F2 PREVIOUSLY_CLOSED; S1 IMPLEMENTED_AND_VERIFIED; S1-R1 CLOSED","Acceptance 2026-09-21T01:21:07.268Z; raw working SHA256 (Git normalizes text). README includes separately identified documentary closeout; reports unchanged. Compatibility and residuals in current handoff; publication receipt determines final tip."
"docs/development/reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOLLOWUP-2026-09-20.md","WORKTREE evidence on 8eb178bcb6f8f7367d2cb9aa75d2f4059d92a85c","b3db65293266518ae18c3840e1a9fbdc4649af1ba16da8bf31361d0a0b352007","historical review evidence","GUI disposable inventory","OWNER_ACCEPTED_SCOPED_MILESTONE","Complete cumulative inventory changes only; no whole-file or repository-wide audit inferred","reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOCUSED-RECHECK-2026-09-20.md","Historical closing: native 14/219; Node stop-command5 preview7 catalog4 catalog-correction8 inventory-correction4 scope-keys2; 17 browser sessions. No runtime rerun in publication.","Base ACCEPTED; F1/F2 PREVIOUSLY_CLOSED; S1 IMPLEMENTED_AND_VERIFIED; S1-R1 CLOSED","Acceptance 2026-09-21T01:21:07.268Z; raw working SHA256 (Git normalizes text). README includes separately identified documentary closeout; reports unchanged. Compatibility and residuals in current handoff; publication receipt determines final tip."
"docs/development/reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOCUSED-RECHECK-2026-09-20.md","WORKTREE evidence on 8eb178bcb6f8f7367d2cb9aa75d2f4059d92a85c","dcd2953afc02d5d6f9fd881d0d9423bec411cb04b56b6223572bf1ae6e56ded0","historical review evidence","GUI disposable inventory","OWNER_ACCEPTED_SCOPED_MILESTONE","Complete cumulative inventory changes only; no whole-file or repository-wide audit inferred","reviews/GUI-DISPOSABLE-INVENTORY-SCOPE-S1-R1-FOCUSED-RECHECK-2026-09-20.md","Historical closing: native 14/219; Node stop-command5 preview7 catalog4 catalog-correction8 inventory-correction4 scope-keys2; 17 browser sessions. No runtime rerun in publication.","Base ACCEPTED; F1/F2 PREVIOUSLY_CLOSED; S1 IMPLEMENTED_AND_VERIFIED; S1-R1 CLOSED","Acceptance 2026-09-21T01:21:07.268Z; raw working SHA256 (Git normalizes text). README includes separately identified documentary closeout; reports unchanged. Compatibility and residuals in current handoff; publication receipt determines final tip."
"scripts/windows-alpha/boundary.test.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","59c469656ddc068249152165cedb0bdabe66dc2dc337d09bc95b0fa5fa0b4047","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/browser-rehearsal.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","6f2ddb2c8821e164cf5ec93f08706a9d2f57821c5ec340c7294a11ceb9431ec8","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/BUG-REPORT.md","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","b64b9e28ae72f1de7c1c6d3655e8fab15f8b02cfc7d0e6d85b89147bdf3eb46f","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/build.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","8c8d9d71f0e7aedbfb8db4ceb5ad031d7ba045f6005e55653c877fd87ab56616","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/extract.ps1","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","15ec65fa8b196322797e10a45842894de4b789687cb427775bc194a54f0fc5ae","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/Launch.ps1","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","f8968ca7d2b29f620b16c523ce14947f4a0c2337fa7a2a0308eb9f1ca5c9bafa","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/launcher.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","086a1d3ea358f927c3bfcb95451e47c0d4e62c5480fca61e5c459510f00ea448","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/package-files.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","03a1b001453940c3aaf981062369e7f9ae8e51810690e8866b17d1c83b53e7c8","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/package.test.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","8a3026504d10a5df4b24996ad688c67400ad2da695a518d926f4f7928ae7c00b","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/QUICKSTART.md","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","5354564768eef9754f1633cdc0fc0ed116b643de22fca408782a2e2bafda0c71","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/SUPPORTED.md","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","678f0b16c8ad3e71fe174ac4c1dde88a8592ed0c3c4818dceca92ccd70b62b0d","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/tutorial-fixtures.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","4243cbf944b149734f52eee69861f2121269251660d227b9191b30fa01459eb7","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/windows-alpha/zip.mjs","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","eecc4c72b99fc57e2d3376a5ddc7fb723d3991e0cadb885e0b6f636c91086a7f","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"scripts/gui-preview/README.md","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","e87797751d5803778c8215529d7b1faab67c0ba7910714d1a1b5a93c849cc313","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
"RELEASE_CHECKLIST.md","WORKTREE on bfbce891df78d529c6be2d2912dc8443597c007e","dcaacb3c671d3c3dbc7663646addaa15cc8daa0ed500ae47eda9ef7bc7b7d980","local packaging/tutorial/qualification","Windows inventory developer-alpha","AUTHOR_IMPLEMENTED_PENDING_PACKAGE_REVIEW","Explicit packaging/launcher/fixture/test/doc changes; accepted runtime unchanged","reviews/WINDOWS-INVENTORY-ALPHA-PACKAGE-IMPLEMENTATION-2026-09-20.md","Package 7 pass; missing-input supplement 1 pass separately; browser 8/8/8/2 plus corrected static3; actual ConsoleHost SIGINT/stop; no historical tests rerun","Inventory accepted findings preserved; local packaging only","Retained missing-embed build failure, PATHEXT harness failures/forced stop and initial static wait failure. Clean-machine/broader console/security-classification/public distribution pending."
